Q2,Q4,Q7,Q8,Q10,Q11,Q13,Q14,Q15,Q16,Q19,Q20,Q1_1,Q1_11,Q1_12,Q1_14,Q1_15,Q1_3,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_No Response,Q3_Female,Q3_Male,Q3_No Response,Q3_Non-binary / Other,Q3_Prefer not to say,Q5_White,Q5_Black or African American,Q5_Hispanic or Latino/a,Q5_Asian,Q5_American Indian or Alaska Native,Q5_Native Hawaiian or Pacific Islander,Q5_Other,Q6_Atheist,Q6_Buddhism,Q6_Catholic,Q6_Hinduism,Q6_Islam,Q6_Judaism,Q6_No Response,Q6_Other,Q6_Protestant / Other Christian Denomination,Q9_Democrat,Q9_Independent,Q9_No Response,Q9_Other third party,Q9_Republican,Q12_Donald Trump,Q12_Kamala Harris,Q12_No Response,Q12_Other,Q17_Rhode Island Secretary of State's Website,Q17_Social Media,Q17_Friends/Family,Q17_Religious/Community Organizations,Q17_The Voter Information Handbook sent to my house,Q17_211 Voter Hotline,Q18_Today was the best option for my schedule,Q18_I wanted to wait to learn more about the candidates,Q18_I did not feel like I had all the information necessary to vote early or by mail,Q18_I prefer voting on election day,Q18_I forgot to vote early or by mail,Q18_I do not trust mail-in voting
2,1,5,3,2,2,2,4,5,4,5,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1,0,0,1,0,0,0,0,1,1,0
3,0,7,5,2,1,3,1,4,4,2,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0
3,1,5,4,4,4,3,4,5,4,5,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0
5,0,2,1,3,3,3,2,4,4,4,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0
2,0,3,2,3,4,4,4,4,4,5,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,1,1,1,0,1,0,0,1,0,0
5,1,3,3,4,4,5,4,5,4,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0
6,0,6,4,4,5,1,5,5,5,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,1,0,0
3,0,6,4,2,4,4,4,5,5,5,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,1,0,0,0,0,0
5,1,6,3,4,4,4,4,4,5,4,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
3,0,6,4,3,3,3,4,5,4,5,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,1,0,0,1,0
5,0,4,1,1,5,5,5,5,5,1,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1
2,0,4,1,1,1,2,1,1,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0,0,0,0,0,1,0,0,0,1,0,0
5,0,6,3,1,1,2,2,2,2,2,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,1,1,0,0,0,0,0,1,0,0
5,0,6,3,3,1,5,2,5,5,5,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0
4,1,5,4,1,1,3,2,4,5,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0,1,0,0,0,0,1,0,1,0,0
4,0,6,4,2,4,5,4,5,4,5,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,1,0,0,0,1,0,0
4,1,6,2,5,4,3,4,4,4,5,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0
3,0,3,2,4,2,2,1,5,4,4,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0
5,1,3,4,2,4,4,4,4,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0
6,0,2,3,4,4,5,5,5,5,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0
5,1,6,3,2,2,3,2,5,5,2,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1
6,1,4,3,2,1,3,1,4,5,1,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,0
3,0,4,4,0,2,5,4,5,5,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,1,0,0,0,0,0
3,1,6,4,2,4,3,4,4,4,4,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
5,1,6,5,1,1,3,1,5,5,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,0,1,0,1,0,0,0,0,1,0,0
4,0,4,4,3,3,5,2,4,4,5,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,1,0,1,0,0,0,0,0
4,0,4,3,3,3,5,4,4,4,3,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0
6,1,6,4,3,4,5,4,5,5,5,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,1,0,1,1,0,1,0,0
4,0,5,4,0,0,5,5,2,2,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0
4,1,5,4,4,4,4,2,4,2,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,1,0,0
3,0,5,3,4,4,2,2,5,5,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0
2,0,4,4,1,1,3,1,4,4,1,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0
3,0,6,4,4,4,1,2,5,2,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,0,0,0,0,1,0,0,0,0
3,0,3,1,4,4,4,4,4,4,4,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
3,0,3,2,4,5,5,5,5,5,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,0,1,0,0,0,0,1,0,0
1,0,3,2,2,4,4,4,4,4,5,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1,1,1,0,1,0,0,0,0,1,0,0
6,1,2,2,4,4,4,4,5,5,5,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,1,0,0
6,1,5,2,5,4,5,4,5,5,5,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
6,0,4,2,1,1,5,1,4,4,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,0
3,0,3,3,2,4,2,2,4,4,4,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,1,0,1,0,0,0,0,0,1,0,1
5,1,3,2,5,5,5,5,5,5,5,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
4,1,5,4,2,4,5,4,5,5,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,0,1,0,0,0,0,1,0,0
3,0,6,4,4,4,5,4,3,3,5,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,0,1,0,0,0,0,0,0,1,0,0
3,0,2,4,1,4,4,2,4,4,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,0,0,0,0,0,1,0,1,0,1
3,1,6,4,2,2,1,1,4,4,5,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,1,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0,0,0,0,1,0,1,0,0,1,0,0
4,0,6,4,4,2,3,2,5,5,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
3,1,4,4,3,3,5,1,4,2,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0
6,0,6,3,3,4,5,5,5,4,5,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,1,0,0,0,0,1,0,0
5,1,5,4,1,2,3,2,4,5,5,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0,1,1,1,1,0,1,0,0,0,0,0
3,0,5,4,4,2,5,4,4,4,3,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1,1,1,0,1,1,0,0,0,1,0,0
3,0,7,5,3,2,2,5,5,5,3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0
3,0,3,4,2,3,4,3,3,4,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0
6,1,6,3,1,1,0,1,5,4,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0
5,1,3,4,1,2,5,2,2,2,3,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0
3,1,6,4,1,4,2,4,4,4,3,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,1,0
3,1,6,4,2,4,2,1,5,5,5,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0
1,0,3,2,2,3,3,2,4,4,5,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0,1,1,0,0,0,0,0,0,1,0,0
5,0,3,3,0,0,5,5,5,3,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0
