StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ResponseId,Q1,Q2,Q3,Q4,Q5,Q6,,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11/12/2024 18:34:49,11/12/2024 18:36:30,100,100,True,11/12/2024 18:36:32,R_1OkEe5h21Jsap0t,,,,,41.8244,-71.408,anonymous,EN,R_1OkEe5h21Jsap0t,6,18-24,Female,Not married,Black or African American,Protestant / Other Christian Denomination,,4 year degree,"Less than $30,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Unsure,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,I would need more information to make a decision,Probably Not
11/12/2024 18:35:23,11/12/2024 18:36:32,100,68,True,11/12/2024 18:36:33,R_3DyMLVMh5oY5XKF,,,,,41.8244,-71.408,anonymous,EN,R_3DyMLVMh5oY5XKF,1,30-39,Male,Not married,White,Atheist,,Doctorate,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Somewhat Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",Today was the best option for my schedule,Definitely,Definitely
11/12/2024 18:35:11,11/12/2024 18:36:33,100,82,True,11/12/2024 18:36:33,R_638iFYfHoXWvVyC,,,,,41.8244,-71.408,anonymous,EN,R_638iFYfHoXWvVyC,15,30-39,Male,Not married,Asian,None,,Doctorate,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Unsure,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I forgot to vote early or by mail,,
11/12/2024 18:35:16,11/12/2024 18:36:33,100,77,True,11/12/2024 18:36:34,R_3ZV65hQ9R90WxCY,,,,,41.8244,-71.408,anonymous,EN,R_3ZV65hQ9R90WxCY,3,40-49,Female,Not married,White,Protestant / Other Christian Denomination,,Professional degree,"$50,000-$100,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Not Very Excited,Not Very Confident,Very Confident,Very Confident,"Social Media,Friends/Family",Today was the best option for my schedule,Definitely,Probably Not
11/12/2024 18:35:23,11/12/2024 18:36:45,100,81,True,11/12/2024 18:36:45,R_6LdMUQrLMVns6Kk,,,,,41.8244,-71.408,anonymous,EN,R_6LdMUQrLMVns6Kk,14,18-24,Female,Not married,Other,None,,Some college,"Less than $30,000",Independent,Unsure,Somewhat Right,Kamala Harris,Very Excited,Not Very Confident,Somewhat Confident,Unsure,"Social Media,Friends/Family",I prefer voting on election day,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:35:37,11/12/2024 18:36:59,100,81,True,11/12/2024 18:36:59,R_3VI0Vh7N1NOC4Xb,,,,,41.8244,-71.408,anonymous,EN,R_3VI0Vh7N1NOC4Xb,8,65 or older,Female,Married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"$50,000-$100,000",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Not Very Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,Social Media,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Definitely,Definitely
11/12/2024 18:35:52,11/12/2024 18:37:02,100,69,True,11/12/2024 18:37:02,R_7R2wm3GQZe8nDc8,,,,,41.8244,-71.408,anonymous,EN,R_7R2wm3GQZe8nDc8,6,65 or older,Female,Not married,White,Catholic,,Professional degree,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,,,Probably Not,Definitely Not
11/12/2024 18:35:55,11/12/2024 18:37:02,100,66,True,11/12/2024 18:37:02,R_738AR5gBH7W7Tgd,,,,,42.3562,-71.0631,anonymous,EN,R_738AR5gBH7W7Tgd,3,40-49,Male,Married,Black or African American,None,,Some college,"$50,000-$100,000",Independent,Unsure,Unsure,Kamala Harris,Not Very Excited,Unsure,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,Probably,I would need more information to make a decision
11/12/2024 18:35:12,11/12/2024 18:37:07,100,114,True,11/12/2024 18:37:07,R_6kXHkI4HFizyTgd,,,,,41.8244,-71.408,anonymous,EN,R_6kXHkI4HFizyTgd,14,65 or older,Female,Married,White,Catholic,,4 year degree,"$50,000-$100,000",,,,Kamala Harris,Very Excited,Very Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I forgot to vote early or by mail,Probably Not,Probably
11/12/2024 18:35:58,11/12/2024 18:37:10,100,71,True,11/12/2024 18:37:10,R_1b4SX0L5tRcv5Yd,,,,,41.8244,-71.408,anonymous,EN,R_1b4SX0L5tRcv5Yd,1,30-39,Male,Married,White,Protestant / Other Christian Denomination,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,"Rhode Island Secretary of State's Website,211 Voter Hotline,The Voter Information Handbook sent to my house,Friends/Family",I prefer voting on election day,Definitely,Probably
11/12/2024 18:35:35,11/12/2024 18:37:10,100,95,True,11/12/2024 18:37:11,R_3NKSU0qeNvqQpCT,,,,,41.8244,-71.408,anonymous,EN,R_3NKSU0qeNvqQpCT,8,50-64,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"Less than $30,000",Democrat,Definitely Wrong,Definitely Right,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:35:27,11/12/2024 18:37:12,100,104,True,11/12/2024 18:37:12,R_6S0t3pkIv06TLvd,,,,,41.8244,-71.408,anonymous,EN,R_6S0t3pkIv06TLvd,9,18-24,Male,Not married,White,Atheist,,Some college,"$50,000-$100,000",Independent,Somewhat Wrong,Somewhat Right,Kamala Harris,Not at all Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I forgot to vote early or by mail,Probably,Probably
11/12/2024 18:35:47,11/12/2024 18:37:15,100,87,True,11/12/2024 18:37:15,R_3hfrzpT2pWemKkk,,,,,41.8244,-71.408,anonymous,EN,R_3hfrzpT2pWemKkk,11,25-29,Female,Married,Black or African American,Islam,,Professional degree,"$100,000-$199,999",Democrat,Somewhat Wrong,Somewhat Right,Kamala Harris,Not Very Excited,Not at All Confident,Not at All Confident,Very Confident,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house,Friends/Family,Religious/Community Organizations",I prefer voting on election day,Definitely,Probably
11/12/2024 18:36:09,11/12/2024 18:37:17,100,67,True,11/12/2024 18:37:17,R_7DX3flVE4aW7pRL,,,,,41.8244,-71.408,anonymous,EN,R_7DX3flVE4aW7pRL,9,18-24,Female,Not married,Hispanic or Latino/a,Catholic,,Some college,"$30,000-$49,999",Democrat,Unsure,Somewhat Right,Kamala Harris,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,Today was the best option for my schedule,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:36:29,11/12/2024 18:37:23,100,53,True,11/12/2024 18:37:24,R_5dZc5WHSBtgtpoi,,,,,40.7123,-74.0068,anonymous,EN,R_5dZc5WHSBtgtpoi,5,65 or older,Female,Married,White,Protestant / Other Christian Denomination,,4 year degree,"$50,000-$100,000",Independent,Definitely Wrong,Definitely Wrong,Donald Trump,Extremely Excited,Not at All Confident,Somewhat Confident,Unsure,,I prefer voting on election day,Definitely Not,Definitely Not
11/12/2024 18:36:37,11/12/2024 18:37:33,100,55,True,11/12/2024 18:37:33,R_3lVWFaJ0XJlZE1R,,,,,41.8244,-71.408,anonymous,EN,R_3lVWFaJ0XJlZE1R,3,50-64,Male,Not married,"White,Hispanic or Latino/a",Protestant / Other Christian Denomination,,2 year degree,"Less than $30,000",Democrat,Definitely Wrong,Definitely Wrong,Kamala Harris,Not Very Excited,Not at All Confident,Very Confident,Somewhat Confident,Social Media,I prefer voting on election day,,
11/12/2024 18:34:59,11/12/2024 18:37:39,100,159,True,11/12/2024 18:37:39,R_3vX9k9A4HSTL5TP,,,,,41.8244,-71.408,anonymous,EN,R_3vX9k9A4HSTL5TP,12,65 or older,Male,Not married,White,Catholic,,Professional degree,"$200,000 or more",Independent,Somewhat Wrong,Somewhat Wrong,Other,,Not at All Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,I would need more information to make a decision,Definitely
11/12/2024 18:36:33,11/12/2024 18:37:43,100,70,True,11/12/2024 18:37:44,R_5M3eyAldhTIdRiP,,,,,41.8244,-71.408,anonymous,EN,R_5M3eyAldhTIdRiP,1,30-39,Male,Married,White,None,,4 year degree,"$100,000-$199,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,Social Media,Today was the best option for my schedule,Definitely,Definitely
11/12/2024 18:36:30,11/12/2024 18:37:47,100,77,True,11/12/2024 18:37:48,R_6fJgqWZnPyc4FCp,,,,,41.8244,-71.408,anonymous,EN,R_6fJgqWZnPyc4FCp,11,18-24,Male,Not married,Hispanic or Latino/a,None,,High school graduate / GED,"Less than $30,000",Other third party,Unsure,Unsure,Donald Trump,Somewhat Excited,Unsure,Unsure,Unsure,Friends/Family,Today was the best option for my schedule,Definitely,Definitely
11/12/2024 18:36:36,11/12/2024 18:37:52,100,75,True,11/12/2024 18:37:52,R_60cs6wPiuxVldBo,,,,,41.8244,-71.408,anonymous,EN,R_60cs6wPiuxVldBo,15,18-24,Female,Not married,Hispanic or Latino/a,Atheist,,High school graduate / GED,"Less than $30,000",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Somewhat Excited,Not Very Confident,Not Very Confident,Not Very Confident,Rhode Island Secretary of State's Website,"I wanted to wait to learn more about the candidates,Today was the best option for my schedule",Definitely,Probably
11/12/2024 18:36:33,11/12/2024 18:37:58,100,84,True,11/12/2024 18:37:58,R_3NqASNs92nbL3QY,,,,,41.8244,-71.408,anonymous,EN,R_3NqASNs92nbL3QY,6,25-29,Male,Not married,Black or African American,Catholic,,Some college,"$50,000-$100,000",Democrat,Unsure,Somewhat Right,Kamala Harris,Not Very Excited,Somewhat Confident,Somewhat Confident,Not Very Confident,Social Media,"I prefer voting on election day,Today was the best option for my schedule",I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:36:47,11/12/2024 18:38:02,100,74,True,11/12/2024 18:38:02,R_6MbZu4dmdNr9RTC,,,,,41.8244,-71.408,anonymous,EN,R_6MbZu4dmdNr9RTC,14,18-24,Female,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,High school graduate / GED,"Less than $30,000",Democrat,Definitely Wrong,Somewhat Wrong,Donald Trump,Not at all Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Friends/Family,I wanted to wait to learn more about the candidates,Definitely,I would need more information to make a decision
11/12/2024 18:36:32,11/12/2024 18:38:04,100,92,True,11/12/2024 18:38:04,R_6qemRN0Bc78szUl,,,,,41.8244,-71.408,anonymous,EN,R_6qemRN0Bc78szUl,15,25-29,Female,Not married,Hispanic or Latino/a,Catholic,,Some college,"$30,000-$49,999",Democrat,Somewhat Wrong,Somewhat Wrong,Donald Trump,Not Very Excited,Not Very Confident,Very Confident,Somewhat Confident,"211 Voter Hotline,Social Media,Friends/Family",I prefer voting on election day,Definitely,Definitely
11/12/2024 18:37:22,11/12/2024 18:38:13,100,51,True,11/12/2024 18:38:14,R_5qjZ7JpRA0lZuow,,,,,41.8244,-71.408,anonymous,EN,R_5qjZ7JpRA0lZuow,9,50-64,Female,Not married,Asian,Catholic,,4 year degree,"Less than $30,000",,,,,Somewhat Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably,Probably
11/12/2024 18:37:09,11/12/2024 18:38:14,100,65,True,11/12/2024 18:38:14,R_5reqXcR2WNrPROi,,,,,42.3562,-71.0631,anonymous,EN,R_5reqXcR2WNrPROi,3,40-49,Female,Married,White,None,,Some college,"$30,000-$49,999",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Somewhat Excited,Not Very Confident,Very Confident,Somewhat Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Definitely,Probably Not
11/12/2024 18:36:45,11/12/2024 18:38:25,100,100,True,11/12/2024 18:38:26,R_3ISPIydtSZYasG5,,,,,41.8244,-71.408,anonymous,EN,R_3ISPIydtSZYasG5,9,18-24,Male,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,Some college,,Republican,Unsure,Somewhat Wrong,Donald Trump,Not Very Excited,Somewhat Confident,Unsure,Unsure,Friends/Family,I prefer voting on election day,I would need more information to make a decision,Probably
11/12/2024 18:37:09,11/12/2024 18:38:29,100,79,True,11/12/2024 18:38:30,R_7lABxOc396Ac3Lj,,,,,41.8244,-71.408,anonymous,EN,R_7lABxOc396Ac3Lj,6,65 or older,Male,Not married,Asian,Protestant / Other Christian Denomination,,4 year degree,"Less than $30,000",Democrat,Somewhat Right,Somewhat Right,Kamala Harris,Very Excited,Very Confident,Very Confident,Very Confident,The Voter Information Handbook sent to my house,I prefer voting on election day,Probably Not,Probably
11/12/2024 18:36:06,11/12/2024 18:38:30,100,144,True,11/12/2024 18:38:31,R_30tWhoRynmdCjxR,,,,,41.8244,-71.408,anonymous,EN,R_30tWhoRynmdCjxR,12,50-64,Male,Married,White,None,,4 year degree,"$200,000 or more",Democrat,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Not Very Excited,Not Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Probably Not,Definitely
11/12/2024 18:37:05,11/12/2024 18:38:34,100,89,True,11/12/2024 18:38:35,R_5wa7ukc4McfkAY5,,,,,41.8244,-71.408,anonymous,EN,R_5wa7ukc4McfkAY5,8,40-49,Female,Married,American Indian or Alaska Native,None,,High school graduate / GED,"Less than $30,000",Democrat,Definitely Wrong,Definitely Wrong,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Social Media,I do not trust mail-in voting,Probably,Definitely
11/12/2024 18:37:27,11/12/2024 18:38:35,100,67,True,11/12/2024 18:38:35,R_3KZUpl9pWnKGZni,,,,,40.7123,-74.0068,anonymous,EN,R_3KZUpl9pWnKGZni,5,65 or older,Male,Married,White,Protestant / Other Christian Denomination,,Doctorate,,Independent,Definitely Wrong,Definitely Wrong,Donald Trump,Extremely Excited,Not at All Confident,Somewhat Confident,Not Very Confident,,I prefer voting on election day,Definitely Not,Definitely Not
11/12/2024 18:37:21,11/12/2024 18:38:41,100,79,True,11/12/2024 18:38:41,R_7any3Nko6t3BG4j,,,,,41.8244,-71.408,anonymous,EN,R_7any3Nko6t3BG4j,9,18-24,Female,Not married,Black or African American,Other,Christan,Some college,"Less than $30,000",Democrat,Definitely Wrong,Somewhat Right,Kamala Harris,Very Excited,Not Very Confident,Not Very Confident,Not at All Confident,Friends/Family,Today was the best option for my schedule,Probably,Probably Not
11/12/2024 18:37:17,11/12/2024 18:38:41,100,83,True,11/12/2024 18:38:41,R_7kjKCJRiq7SIaXK,,,,,41.8244,-71.408,anonymous,EN,R_7kjKCJRiq7SIaXK,11,50-64,Male,Married,Black or African American,Protestant / Other Christian Denomination,,2 year degree,"$30,000-$49,999",Democrat,Unsure,Somewhat Right,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Unsure,"Rhode Island Secretary of State's Website,The Voter Information Handbook sent to my house",I prefer voting on election day,Probably Not,I would need more information to make a decision
11/12/2024 18:37:16,11/12/2024 18:38:46,100,89,True,11/12/2024 18:38:46,R_6Dj6RonqUnPSoed,,,,,41.8244,-71.408,anonymous,EN,R_6Dj6RonqUnPSoed,1,25-29,Non-binary / Other,Not married,White,Atheist,,4 year degree,"$30,000-$49,999",Democrat,Definitely Wrong,Unsure,Kamala Harris,Somewhat Excited,Not Very Confident,Very Confident,Very Confident,"The Voter Information Handbook sent to my house,Social Media,Friends/Family",I prefer voting on election day,Definitely,Definitely
11/12/2024 18:37:19,11/12/2024 18:38:47,100,88,True,11/12/2024 18:38:48,R_3QhR4ERDaYDZ9wX,,,,,41.8244,-71.408,anonymous,EN,R_3QhR4ERDaYDZ9wX,14,65 or older,Male,Married,White,Catholic,,Professional degree,"$100,000-$199,999",Democrat,Definitely Wrong,Somewhat Right,Kamala Harris,Extremely Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Probably
11/12/2024 18:37:42,11/12/2024 18:38:56,100,73,True,11/12/2024 18:38:56,R_5eX8OAyWeUVYdqA,,,,,41.8244,-71.408,anonymous,EN,R_5eX8OAyWeUVYdqA,12,65 or older,Female,Married,White,Catholic,,Some college,"$50,000-$100,000",Democrat,Definitely Wrong,Somewhat Wrong,Kamala Harris,Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,I would need more information to make a decision,Definitely
11/12/2024 18:37:36,11/12/2024 18:39:10,100,93,True,11/12/2024 18:39:11,R_3Ny2yCTYWAAkWLs,,,,,41.8244,-71.408,anonymous,EN,R_3Ny2yCTYWAAkWLs,3,50-64,Female,,Black or African American,Atheist,,Some college,"$30,000-$49,999",Democrat,Somewhat Right,Definitely Right,Kamala Harris,Extremely Excited,Somewhat Confident,Somewhat Confident,Somewhat Confident,Social Media,I prefer voting on election day,I would need more information to make a decision,I would need more information to make a decision
11/12/2024 18:37:46,11/12/2024 18:39:19,100,93,True,11/12/2024 18:39:20,R_5dRkVJ1JL9b4KrA,,,,,41.8244,-71.408,anonymous,EN,R_5dRkVJ1JL9b4KrA,1,40-49,Female,Not married,White,None,,High school graduate / GED,"$50,000-$100,000",Independent,Somewhat Wrong,Somewhat Wrong,Kamala Harris,Not Very Excited,Not Very Confident,Unsure,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:38:10,11/12/2024 18:39:19,100,69,True,11/12/2024 18:39:20,R_1JHyRp5UfBUZS8h,,,,,41.8244,-71.408,anonymous,EN,R_1JHyRp5UfBUZS8h,14,50-64,Prefer not to say,Not married,Hispanic or Latino/a,Catholic,,Some college,"Less than $30,000",,,,Kamala Harris,Extremely Excited,Very Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:38:40,11/12/2024 18:39:24,100,43,True,11/12/2024 18:39:24,R_6HYSeZlP0LLi0eJ,,,,,40.7123,-74.0068,anonymous,EN,R_6HYSeZlP0LLi0eJ,5,65 or older,Female,Not married,Hispanic or Latino/a,Catholic,,,"Less than $30,000",Democrat,,,Kamala Harris,,,,Not Very Confident,,,,
11/12/2024 18:38:14,11/12/2024 18:39:25,100,71,True,11/12/2024 18:39:26,R_3DwY9kFvoVlaZzv,,,,,41.8244,-71.408,anonymous,EN,R_3DwY9kFvoVlaZzv,9,30-39,Male,Not married,Hispanic or Latino/a,Other,Agnostic,Professional degree,"$30,000-$49,999",Independent,Definitely Wrong,Somewhat Right,Other,Not Very Excited,Somewhat Confident,Very Confident,Somewhat Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
11/12/2024 18:38:18,11/12/2024 18:39:28,100,70,True,11/12/2024 18:39:29,R_1Ftxj660Oip94vS,,,,,42.3562,-71.0631,anonymous,EN,R_1Ftxj660Oip94vS,3,25-29,Male,Not married,Hispanic or Latino/a,Protestant / Other Christian Denomination,,4 year degree,"$100,000-$199,999",Independent,Somewhat Right,Definitely Right,Donald Trump,Somewhat Excited,Somewhat Confident,Very Confident,Very Confident,Rhode Island Secretary of State's Website,I prefer voting on election day,Definitely,Definitely
